,date_time,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3
10427,1643976000,5,754.36,3.35,38.04,92.98,30.52,113.31,320.85,11.4
10428,1643979600,5,1068.12,0.95,61.69,57.94,34.33,110.58,281.11,16.97
10429,1643983200,5,1615.52,0.1,84.31,27.54,44.82,131.28,285.68,27.36
10430,1643986800,5,2136.23,0.35,95.96,17.17,56.27,168.41,328.62,36.98
10431,1643990400,5,2857.21,1.58,115.16,8.94,76.29,228.16,407.38,50.16
10432,1643994000,5,3845.21,9.39,135.72,1.16,107.77,312.03,516.36,70.93
10433,1643997600,5,4966.74,25.93,146.69,0.02,143.05,405.72,632.28,93.22
10434,1644001200,5,5821.23,41.57,153.54,0.0,164.03,477.78,714.53,100.31
10435,1644004800,5,6462.1,57.22,153.54,0.0,167.85,533.08,766.14,96.26
10436,1644008400,5,6462.1,65.27,141.2,0.0,148.77,537.38,751.81,78.02
10437,1644012000,5,5554.2,56.77,117.9,0.0,114.44,469.51,653.0,53.7
10438,1644015600,5,4379.27,42.92,100.08,0.0,88.69,387.97,532.06,36.98
10439,1644019200,5,3578.19,34.87,89.11,0.0,75.34,333.72,440.99,29.13
10440,1644022800,5,3150.94,31.74,85.0,0.0,69.62,303.7,385.69,26.35
10441,1644026400,5,3257.75,38.44,81.57,0.07,76.29,311.65,396.85,32.17
10442,1644030000,5,3391.27,47.83,80.88,2.95,87.74,316.81,408.65,34.45
10443,1644033600,5,2910.61,39.34,89.11,19.85,113.49,272.74,351.53,29.89
10444,1644037200,5,2990.72,36.66,106.93,47.21,143.05,282.7,359.55,32.93
10445,1644040800,5,3017.43,25.7,119.27,97.27,169.75,305.86,381.75,33.94
10446,1644044400,5,2056.12,14.31,91.85,147.34,152.59,234.72,306.14,21.03
10447,1644048000,5,1108.17,6.43,47.3,170.23,85.83,141.43,207.45,10.26
10448,1644051600,5,654.22,3.05,23.31,164.51,42.92,84.52,141.39,6.71
10449,1644055200,5,473.98,1.98,15.08,143.05,23.84,59.08,113.27,5.07
10450,1644058800,5,460.62,1.72,14.74,127.32,19.55,58.55,119.47,4.37
10451,1644062400,5,480.65,1.16,17.48,118.73,18.6,62.95,130.22,4.18
10452,1644066000,5,534.06,0.2,21.76,110.15,20.03,67.63,135.58,4.81
10453,1644069600,5,614.17,0.0,23.99,104.43,23.6,72.18,140.34,6.65
10454,1644073200,5,700.95,0.0,25.36,100.14,27.42,78.38,148.62,8.11
10455,1644076800,5,1094.82,0.0,37.36,85.12,35.76,105.27,180.59,13.68
10456,1644080400,5,1735.69,0.0,57.58,61.51,47.21,150.68,235.92,21.53
10457,1644084000,5,2296.45,0.0,74.03,44.35,56.27,194.12,285.13,24.83
10458,1644087600,5,2403.26,0.0,78.14,39.34,58.17,213.02,300.13,20.77
10459,1644091200,5,2136.23,0.0,68.55,42.56,55.31,207.39,285.62,15.58
10460,1644094800,5,1842.5,0.0,56.89,47.21,53.88,202.78,271.48,12.79
10461,1644098400,5,1522.06,0.0,45.24,52.93,51.5,197.48,256.53,10.39
10462,1644102000,5,1375.2,0.0,39.41,55.07,52.45,197.74,247.32,8.49
10463,1644105600,5,1361.85,0.0,38.04,53.64,57.22,198.73,241.32,6.97
10464,1644109200,5,1295.09,0.0,40.44,48.64,73.43,194.21,231.73,5.7
10465,1644112800,5,1562.12,0.05,54.15,27.54,88.69,218.43,259.99,11.4
10466,1644116400,5,1976.01,6.03,69.23,13.95,100.14,239.15,288.23,21.53
10467,1644120000,5,2323.15,21.68,71.29,26.46,107.77,244.57,302.11,30.15
10468,1644123600,5,2536.77,24.81,82.94,52.93,122.07,261.38,328.35,35.46
10469,1644127200,5,2429.96,17.43,87.74,103.0,127.79,283.12,356.48,32.42
10470,1644130800,5,1655.58,8.38,61.69,163.08,100.14,253.98,325.37,18.24
10471,1644134400,5,1014.71,3.86,33.24,188.83,68.66,203.99,265.28,7.6
10472,1644138000,5,767.71,2.26,20.39,183.11,45.78,169.59,219.64,3.86
10473,1644141600,5,594.14,1.51,14.05,164.51,29.56,120.53,159.52,3.23
10474,1644145200,5,520.71,1.27,13.71,147.34,22.41,87.1,119.65,3.7
10475,1644148800,5,500.68,0.94,16.62,128.75,20.27,77.04,111.05,3.96
10476,1644152400,5,520.71,0.19,20.39,110.15,20.5,73.93,112.17,4.56
10477,1644156000,5,554.08,0.0,20.22,101.57,21.7,71.44,113.72,5.76
10478,1644159600,5,554.08,0.0,19.02,98.71,22.65,68.22,113.31,6.4
10479,1644163200,5,934.6,0.0,30.85,83.68,29.09,88.57,142.91,12.41
10480,1644166800,5,1628.88,0.0,53.47,60.08,40.53,132.62,202.62,21.28
10481,1644170400,5,2269.74,0.0,76.09,38.27,52.93,178.08,261.23,28.88
10482,1644174000,5,2510.07,0.02,87.74,24.68,60.08,198.99,285.68,29.64
10483,1644177600,5,2510.07,0.04,87.74,20.74,62.94,204.7,289.09,24.57
10484,1644181200,5,2429.96,0.01,80.88,25.03,66.76,209.92,287.57,19.25
10485,1644184800,5,2002.72,0.0,66.49,36.12,71.53,189.99,253.82,13.68
10486,1644188400,5,2189.64,0.0,67.86,29.33,70.57,211.81,275.76,16.09
10487,1644192000,5,2403.26,0.02,72.66,24.32,76.29,234.69,295.33,20.01
10488,1644195600,5,2616.88,0.1,82.94,19.13,85.83,257.72,314.6,25.08
10489,1644199200,5,3231.05,4.69,105.56,4.92,99.18,300.6,364.82,33.94
10490,1644202800,5,3631.59,20.34,112.41,3.17,106.81,321.64,394.48,33.94
10491,1644206400,5,2189.64,14.19,95.96,25.39,120.16,203.02,256.5,19.25
10492,1644210000,5,1815.8,18.33,82.94,39.7,117.3,165.37,220.13,18.75
10493,1644213600,5,1268.39,13.41,58.95,60.08,90.6,121.39,179.15,15.33
10494,1644217200,5,694.27,6.82,29.82,92.98,53.88,75.68,127.24,8.61
10495,1644220800,5,487.33,3.86,19.19,107.29,36.24,57.94,103.31,5.95
10496,1644224400,5,447.27,3.32,16.45,103.0,29.8,52.23,94.41,5.38
10497,1644228000,4,407.22,2.88,13.71,97.27,23.84,47.48,87.91,4.62
10498,1644231600,4,403.88,2.57,14.39,91.55,22.41,46.1,85.38,4.37
10499,1644235200,4,407.22,1.87,16.96,85.83,21.46,45.28,83.92,4.12
10500,1644238800,4,440.6,0.54,21.76,79.39,22.41,45.44,84.42,4.69
10501,1644242400,4,487.33,0.01,22.96,77.96,23.84,46.47,87.08,6.02
10502,1644246000,4,520.71,0.0,22.62,81.54,25.03,47.4,89.27,6.97
10503,1644249600,5,961.3,0.0,37.01,68.66,32.9,72.44,123.9,14.82
10504,1644253200,5,1762.39,0.0,62.38,45.42,45.78,121.46,191.13,26.35
10505,1644256800,5,2323.15,0.04,82.94,27.54,56.27,157.88,239.6,33.44
10506,1644260400,5,2403.26,0.06,89.11,21.1,58.17,161.1,243.26,32.17
10507,1644264000,5,2296.45,0.05,85.0,20.38,57.22,155.68,233.34,26.09
10508,1644267600,5,2189.64,0.06,80.2,18.95,60.08,154.07,226.87,20.27
10509,1644271200,5,2002.72,0.16,74.03,16.81,63.9,147.5,213.89,16.21
10510,1644274800,5,2296.45,2.6,76.77,4.11,63.9,175.94,248.72,17.48
10511,1644278400,5,2536.77,10.39,71.97,0.27,66.76,199.21,269.99,18.49
10512,1644282000,5,2590.18,18.1,68.55,0.04,69.62,207.56,268.63,19.76
10513,1644285600,5,2990.72,32.19,71.97,0.01,83.92,230.42,291.69,29.13
10514,1644289200,5,3524.78,53.2,80.88,1.25,103.0,260.42,327.81,35.97
10515,1644292800,5,3177.64,50.51,93.22,10.28,125.89,232.96,292.79,32.93
10516,1644296400,5,3070.83,46.04,104.19,29.68,143.05,233.65,293.64,32.17
10517,1644300000,5,2243.04,26.38,87.74,68.66,119.21,186.09,243.03,23.05
10518,1644303600,5,720.98,7.26,29.82,94.41,50.07,57.81,91.19,7.85
10519,1644307200,4,420.57,3.91,16.11,95.84,31.47,29.97,53.52,5.07
10520,1644310800,3,377.18,3.58,14.05,89.41,27.18,24.73,44.48,4.43
10521,1644314400,3,353.81,3.3,12.85,81.54,23.13,21.23,39.47,3.99
10522,1644318000,3,370.5,3.44,14.57,72.96,22.65,20.51,38.34,4.31
10523,1644321600,3,400.54,3.05,18.68,63.66,22.89,20.42,37.97,4.81
10524,1644325200,3,507.35,1.12,29.13,49.35,25.27,24.51,44.32,6.9
10525,1644328800,4,687.6,0.01,37.36,38.62,28.85,34.0,59.3,10.64
10526,1644332400,4,841.14,0.01,39.07,37.19,30.99,43.32,73.87,13.81
10527,1644336000,5,1295.09,0.11,53.47,26.11,41.01,71.21,112.87,23.05
10528,1644339600,5,2109.53,2.26,76.77,7.78,61.99,123.29,184.19,40.02
10529,1644343200,5,2803.8,11.06,87.74,0.74,82.02,171.16,250.4,54.72
10530,1644346800,5,3044.13,16.99,91.85,0.11,91.55,189.22,274.31,58.77
10531,1644350400,5,3284.45,23.47,91.85,0.02,98.23,212.47,300.62,57.25
10532,1644354000,5,3791.81,38.44,89.11,0.0,105.86,256.73,350.62,56.74
10533,1644357600,5,4058.84,50.96,82.25,0.0,113.49,288.21,382.09,56.24
10534,1644361200,5,4165.65,59.9,76.09,0.0,121.12,306.49,394.64,57.25
10535,1644364800,5,4165.65,67.95,70.6,0.0,125.89,317.24,394.7,56.74
10536,1644368400,5,4005.43,70.63,66.49,0.0,123.98,286.29,342.27,49.14
10537,1644372000,5,4005.43,77.78,67.17,0.0,120.16,265.46,310.39,46.1
10538,1644375600,5,4272.46,92.98,74.71,0.85,120.16,266.68,312.59,44.58
10539,1644379200,5,2243.04,54.54,93.22,11.98,160.22,173.43,206.93,18.49
10540,1644382800,5,2189.64,55.43,98.71,24.68,177.38,168.74,204.58,19.51
10541,1644386400,5,1976.01,40.68,91.85,44.7,171.66,155.63,191.8,20.01
10542,1644390000,5,1121.52,13.75,51.41,87.26,90.6,96.32,129.31,10.77
10543,1644393600,5,714.3,6.09,29.13,111.58,52.45,69.74,104.41,6.84
10544,1644397200,5,534.06,4.08,20.39,111.58,39.58,54.68,89.8,5.57
10545,1644400800,4,447.27,3.41,17.31,103.0,30.99,48.33,84.35,4.88
10546,1644404400,5,460.62,3.07,18.85,98.71,27.42,51.61,88.71,5.07
10547,1644408000,5,487.33,2.04,22.62,97.27,24.56,55.68,92.3,5.26
10548,1644411600,5,560.76,0.42,28.45,90.84,24.32,59.68,98.34,6.14
10549,1644415200,5,654.22,0.0,30.16,84.4,26.46,64.21,108.85,7.98
10550,1644418800,5,734.33,0.0,30.16,83.68,28.37,68.59,119.83,9.37
10551,1644422400,5,1108.17,0.0,41.13,72.96,35.76,90.68,153.82,15.07
10552,1644426000,5,1735.69,0.0,59.63,55.79,47.68,131.77,211.68,24.32
10553,1644429600,5,2136.23,0.0,72.66,43.63,55.31,158.54,246.12,28.88
10554,1644433200,5,2002.72,0.0,70.6,40.77,51.02,149.59,230.23,23.05
10555,1644436800,5,1575.47,0.0,57.58,45.06,44.35,124.82,191.56,16.47
10556,1644440400,5,1281.74,0.0,46.61,47.92,42.92,109.29,164.01,12.92
10557,1644444000,5,1054.76,0.0,38.39,47.21,42.44,97.04,142.71,10.77
10558,1644447600,5,988.01,0.0,36.67,38.98,46.25,95.98,136.58,9.5
10559,1644451200,5,1041.41,0.03,42.16,24.68,56.27,104.5,141.17,9.5
10560,1644454800,5,1174.93,0.16,50.72,16.45,67.71,114.99,150.47,12.67
10561,1644458400,5,1495.36,0.5,63.75,13.05,78.2,137.32,177.76,21.28
10562,1644462000,5,1895.9,6.37,76.09,16.81,90.6,164.13,212.26,30.4
10563,1644465600,5,2162.93,17.43,78.83,39.34,103.0,183.19,236.52,34.96
10564,1644469200,5,2216.34,19.45,82.25,66.52,116.35,195.39,251.7,36.48
10565,1644472800,5,2029.42,15.65,84.31,108.72,135.42,202.31,256.43,32.93
10566,1644476400,5,1922.61,11.29,80.88,157.36,135.42,217.76,272.52,28.63
10567,1644480000,5,1522.06,6.76,56.89,188.83,93.46,191.75,245.06,20.52
10568,1644483600,5,1134.87,4.25,37.36,188.83,54.84,142.97,190.41,15.2
10569,1644487200,5,867.84,2.93,27.08,175.95,32.42,105.63,146.46,11.15
10570,1644490800,5,827.79,2.1,26.39,180.24,28.85,105.58,141.81,9.5
10571,1644494400,5,881.2,1.22,31.19,181.67,35.29,125.61,161.92,7.85
10572,1644498000,5,907.9,0.22,39.41,150.2,46.25,123.9,158.83,7.47
10573,1644501600,5,934.6,0.0,39.76,134.47,52.45,121.2,158.12,8.87
10574,1644505200,5,934.6,0.0,35.64,135.9,53.88,118.86,157.66,10.01
10575,1644508800,5,1134.87,0.0,40.44,120.16,58.17,123.06,164.08,15.07
10576,1644512400,5,1562.12,0.0,56.21,86.55,75.34,142.63,186.28,23.05
10577,1644516000,5,1869.2,0.0,69.23,57.22,87.74,152.0,197.16,28.63
10578,1644519600,5,1762.39,0.0,67.17,46.49,78.2,134.41,174.11,26.6
10579,1644523200,5,1548.77,0.0,58.26,42.2,65.8,114.2,147.83,23.31
10580,1644526800,5,1441.96,0.0,52.78,36.48,58.17,107.03,136.77,21.53
10581,1644530400,5,1401.9,0.01,51.41,28.61,54.36,106.84,135.04,21.28
10582,1644534000,5,1375.2,0.02,50.72,23.6,52.45,108.18,137.05,21.28
10583,1644537600,5,1295.09,0.02,47.98,25.39,51.02,105.91,134.29,21.03
10584,1644541200,5,1268.39,0.02,49.35,27.54,51.02,105.61,132.77,22.04
10585,1644544800,5,1895.9,2.12,72.66,9.03,66.76,140.1,175.08,33.94
10586,1644548400,5,2857.21,28.61,89.11,3.4,92.51,193.24,240.1,49.65
10587,1644552000,5,3471.37,54.09,97.33,13.95,108.72,224.98,278.01,57.76
10588,1644555600,5,3578.19,49.62,109.67,33.26,115.39,237.13,293.03,58.26
10589,1644559200,5,3364.56,29.5,119.27,80.11,118.26,247.73,302.85,54.21
10590,1644562800,5,3231.05,16.32,122.01,158.79,125.89,283.61,339.17,47.62
10591,1644566400,5,3177.64,10.95,117.9,228.88,129.7,331.68,393.18,41.54
10592,1644570000,5,2723.69,7.49,94.59,254.63,103.95,304.78,376.77,32.93
10593,1644573600,5,1735.69,4.92,58.26,205.99,55.79,180.01,248.8,21.28
10594,1644577200,5,1295.09,4.02,47.98,153.06,34.81,115.91,169.26,15.83
10595,1644580800,5,1094.82,2.46,47.3,115.87,27.18,91.68,135.6,12.41
10596,1644584400,5,907.9,0.27,40.44,113.01,25.03,77.44,110.21,11.02
10597,1644588000,5,947.95,0.0,36.67,121.59,29.09,80.39,112.5,13.68
10598,1644591600,5,988.01,0.0,33.59,127.32,35.29,84.39,117.32,14.95
10599,1644595200,5,974.66,0.0,34.96,123.02,47.21,83.12,110.35,14.82
10600,1644598800,5,1108.17,0.0,41.13,105.86,63.9,89.95,115.34,16.72
10601,1644602400,5,1161.58,0.0,43.87,87.98,70.57,88.39,112.04,17.48
10602,1644606000,5,1161.58,0.0,43.87,72.24,60.08,81.54,103.02,17.48
10603,1644609600,5,1174.93,0.0,40.44,60.8,49.11,79.77,100.62,16.97
10604,1644613200,5,1161.58,0.0,35.3,52.93,42.92,80.56,101.64,17.23
10605,1644616800,5,1201.63,0.0,35.64,42.2,42.92,84.91,106.58,18.24
10606,1644620400,5,1255.04,0.0,39.41,30.4,44.82,90.83,113.47,19.0
10607,1644624000,5,1335.14,0.04,44.55,20.56,47.21,97.37,121.58,20.27
10608,1644627600,5,1482.01,0.33,52.09,12.34,51.02,107.79,134.72,22.8
10609,1644631200,5,2056.12,6.2,67.86,2.12,63.9,143.59,179.22,33.94
10610,1644634800,5,2990.72,28.61,81.57,2.95,83.92,198.15,245.42,48.64
10611,1644638400,5,3685.0,47.39,93.22,15.91,97.27,240.88,294.61,57.25
10612,1644642000,5,3952.03,41.57,116.53,46.49,106.81,280.92,340.16,58.77
10613,1644645600,5,4112.24,23.92,135.72,123.02,116.35,353.24,418.55,55.73
10614,1644649200,5,3578.19,10.95,112.41,231.74,107.77,406.73,481.28,41.04
10615,1644652800,5,2403.26,4.97,65.8,280.38,77.25,349.14,426.3,24.83
10616,1644656400,5,1482.01,2.85,37.7,257.49,49.59,224.87,291.72,16.72
10617,1644660000,5,934.6,2.21,26.39,200.27,30.52,131.62,178.63,12.16
10618,1644663600,5,801.09,1.93,25.7,161.65,24.08,104.86,138.73,10.26
10619,1644667200,5,774.38,1.2,29.47,134.47,21.22,93.69,123.7,8.87
10620,1644670800,5,754.36,0.18,30.16,114.44,20.27,83.46,111.87,8.23
10621,1644674400,5,801.09,0.0,28.79,105.86,21.93,82.76,113.61,9.75
10622,1644678000,5,854.49,0.0,26.05,114.44,24.32,91.2,125.26,10.89
10623,1644681600,5,1188.28,0.0,33.59,115.87,32.9,121.79,160.31,15.33
10624,1644685200,5,1922.61,0.0,55.52,90.12,50.54,175.95,223.52,27.11
10625,1644688800,5,2670.29,0.0,78.83,65.09,69.62,223.77,276.0,36.98
10626,1644692400,5,2910.61,0.0,89.11,47.92,75.34,233.56,283.6,36.48
10627,1644696000,5,2857.21,0.0,90.48,33.62,67.71,225.58,273.32,32.17
10628,1644699600,5,2723.69,0.01,84.31,23.96,61.04,216.04,262.36,30.15
10629,1644703200,5,2670.29,0.07,78.14,15.2,58.65,216.4,263.58,30.4
10630,1644706800,5,2536.77,0.3,71.29,9.66,55.79,212.24,258.79,29.13
10631,1644710400,5,2323.15,0.64,64.43,7.24,52.45,201.18,243.38,25.84
10632,1644714000,5,2082.82,1.09,61.01,6.08,52.93,182.36,218.34,24.07
10633,1644717600,5,2510.07,11.73,67.86,0.49,63.9,202.79,244.79,34.45
10634,1644721200,5,3204.35,34.42,76.09,2.28,80.11,237.92,290.32,47.12
10635,1644724800,5,3284.45,40.23,82.94,14.31,88.69,236.73,288.47,49.14
10636,1644728400,5,3791.81,38.89,109.67,40.41,103.95,287.87,348.59,55.22
10637,1644732000,5,4005.43,23.47,131.61,108.72,117.3,359.82,427.57,52.69
10638,1644735600,5,2883.91,10.73,97.33,194.55,105.86,338.97,401.93,33.44
10639,1644739200,5,1482.01,4.64,46.61,214.58,69.62,223.72,275.76,15.71
10640,1644742800,5,854.49,2.29,22.62,191.69,37.19,137.67,176.7,8.99
10641,1644746400,5,674.25,1.47,14.22,163.08,19.79,97.0,124.83,6.33
10642,1644750000,5,674.25,1.29,14.74,145.91,16.21,89.2,113.05,5.64
10643,1644753600,5,674.25,0.88,19.02,135.9,16.21,87.09,110.77,5.45
10644,1644757200,5,720.98,0.15,24.68,127.32,18.6,91.28,116.88,6.27
10645,1644760800,5,801.09,0.0,25.36,127.32,22.17,100.94,130.8,7.79
10646,1644764400,5,881.2,0.0,24.68,130.18,25.99,110.54,144.88,8.99
10647,1644768000,5,1241.68,0.0,34.96,118.73,34.33,135.7,177.38,13.68
10648,1644771600,5,2082.82,0.0,61.01,89.41,48.16,192.32,250.38,23.05
10649,1644775200,5,3017.43,0.0,90.48,56.51,60.56,258.77,331.16,30.15
10650,1644778800,5,3845.21,0.01,116.53,28.61,65.8,318.35,397.81,31.92
10651,1644782400,5,4325.87,0.78,134.35,8.67,70.57,355.55,436.77,33.44
10652,1644786000,5,4486.08,3.74,132.98,1.65,80.11,369.41,447.81,36.98
10653,1644789600,5,4165.65,4.3,123.38,1.68,84.88,351.84,424.61,37.49
10654,1644793200,5,3257.75,0.8,101.45,9.75,69.62,293.84,356.37,28.63
10655,1644796800,5,2243.04,0.01,69.92,34.69,52.45,221.27,270.95,19.0
10656,1644800400,5,1148.22,0.0,38.73,87.98,46.25,138.53,167.61,9.63
10657,1644804000,5,1482.01,0.0,58.95,73.67,63.9,159.59,193.43,16.47
10658,1644807600,5,2243.04,3.8,98.71,52.21,98.23,211.7,254.74,25.59
10659,1644811200,5,2857.21,17.43,117.9,62.94,141.14,259.66,306.06,32.42
10660,1644814800,5,3124.24,22.58,123.38,90.12,167.85,293.31,344.55,38.5
10661,1644818400,5,3017.43,17.43,119.27,143.05,179.29,313.39,368.7,38.5
10662,1644822000,5,2056.12,8.94,79.51,200.27,125.89,247.3,297.08,24.32
10663,1644825600,5,1108.17,4.02,37.01,208.85,62.94,143.66,181.28,13.05
10664,1644829200,5,794.41,3.05,25.02,180.24,41.01,91.63,121.71,10.13
10665,1644832800,5,680.92,2.96,22.28,153.06,32.42,68.31,96.82,9.12
10666,1644836400,5,714.3,3.21,26.39,138.76,32.42,67.88,97.99,10.01
10667,1644840000,5,781.06,2.93,34.27,120.16,33.38,67.49,97.49,11.02
10668,1644843600,5,934.6,1.03,47.98,92.98,36.72,69.44,100.67,13.93
10669,1644847200,5,1174.93,0.0,54.15,72.96,41.48,78.92,117.34,19.0
10670,1644850800,5,1361.85,0.0,54.15,68.66,44.35,91.68,139.61,23.05
10671,1644854400,5,2002.72,0.0,72.66,50.78,58.17,134.62,199.73,34.45
10672,1644858000,5,3150.94,0.22,106.93,21.28,78.2,212.39,300.77,51.68
10673,1644861600,5,3952.03,3.8,126.12,4.29,89.65,270.39,375.53,60.29
10674,1644865200,5,3845.21,5.92,119.27,1.56,84.88,262.65,365.97,53.2
10675,1644868800,5,3097.53,1.2,102.82,8.31,68.66,212.85,302.26,39.52
10676,1644872400,5,2296.45,0.02,76.09,26.46,51.98,163.07,234.86,27.36
10677,1644876000,5,1535.42,0.0,47.3,54.36,38.15,114.83,164.16,17.23
10678,1644879600,5,1201.63,0.0,35.3,68.66,33.86,91.19,127.28,12.79
10679,1644883200,5,1161.58,0.0,35.99,62.94,35.29,83.87,115.6,11.53
10680,1644886800,5,841.14,0.0,37.7,59.37,50.54,57.72,78.27,8.87
10681,1644890400,5,1068.12,0.02,53.47,38.62,64.85,67.31,91.14,13.55
10682,1644894000,5,1482.01,6.87,69.92,22.89,81.06,88.0,119.26,20.27
10683,1644897600,5,1762.39,23.02,70.6,31.11,103.95,105.24,140.97,24.83
10684,1644901200,5,1735.69,25.93,67.17,44.7,112.53,106.4,144.78,24.83
10685,1644904800,5,1295.09,16.32,53.47,71.53,94.41,85.21,122.35,18.75
10686,1644908400,5,774.38,7.38,32.56,104.43,61.99,57.31,87.71,10.77
10687,1644912000,5,574.11,4.36,23.31,124.45,44.35,50.5,76.09,7.47
10688,1644915600,5,547.41,3.69,21.76,133.04,40.05,52.78,76.99,6.65
10689,1644919200,4,507.35,3.07,20.05,131.61,34.33,48.67,72.78,6.21
10690,1644922800,4,520.71,2.88,22.28,123.02,32.9,47.49,73.15,6.46
10691,1644926400,4,554.08,2.21,27.76,110.15,31.95,47.12,73.7,7.03
10692,1644930000,5,654.22,0.54,37.7,92.98,33.38,51.89,81.5,8.87
10693,1644933600,5,794.41,0.0,40.44,82.97,34.81,60.7,97.08,11.53
10694,1644937200,5,894.55,0.0,38.73,83.68,35.29,67.23,109.46,13.17
10695,1644940800,5,1361.85,0.0,51.41,70.1,42.44,95.82,152.1,20.27
10696,1644944400,5,2162.93,0.0,75.4,47.92,56.27,147.54,225.99,31.66
10697,1644948000,5,2643.59,0.0,93.22,35.41,66.76,182.64,275.83,39.01
10698,1644951600,5,2483.37,0.0,91.85,38.27,64.85,171.83,260.24,35.97
10699,1644955200,5,2002.72,0.0,73.34,48.64,53.41,140.53,213.02,26.35
10700,1644958800,5,1575.47,0.0,53.47,57.22,41.96,109.46,167.54,18.49
10701,1644962400,5,1134.87,0.0,35.3,60.8,30.28,71.59,112.99,12.41
10702,1644966000,5,934.6,0.0,28.79,56.51,26.94,51.92,82.88,10.13
10703,1644969600,5,947.95,0.0,31.53,47.92,28.85,50.58,78.38,9.25
10704,1644973200,4,781.06,0.0,36.67,44.7,42.92,40.75,61.26,7.22
10705,1644976800,5,1081.47,0.1,56.89,27.18,62.94,60.06,86.33,11.91
10706,1644980400,5,1548.77,11.62,72.66,16.81,90.6,91.12,125.09,18.24
10707,1644984000,5,1922.61,33.08,78.83,24.32,131.61,122.49,160.61,22.8
10708,1644987600,5,2109.53,40.23,87.05,36.84,156.4,147.15,188.51,24.83
10709,1644991200,5,1762.39,26.6,79.51,65.8,135.42,134.61,175.82,19.51
10710,1644994800,5,907.9,10.06,41.81,100.14,73.43,71.09,104.04,9.75
10711,1644998400,4,594.14,5.48,26.05,113.01,47.68,43.97,72.09,7.22
10712,1645002000,4,500.68,4.41,21.25,111.58,38.62,33.69,57.92,6.78
10713,1645005600,4,427.25,3.86,17.82,100.14,30.04,25.41,47.07,5.76
10714,1645009200,3,427.25,3.86,18.51,87.26,26.7,23.34,44.16,5.7
10715,1645012800,3,447.27,3.35,21.93,75.82,24.8,23.29,43.1,5.89
10716,1645016400,4,507.35,1.24,29.13,64.37,24.8,25.61,46.22,6.9
10717,1645020000,4,580.79,0.0,30.85,60.08,25.27,30.19,53.65,8.49
10718,1645023600,4,620.84,0.0,28.1,65.09,24.8,34.1,60.5,9.37
10719,1645027200,4,754.36,0.0,32.56,63.66,30.28,43.11,73.06,11.4
10720,1645030800,5,1054.76,0.0,46.61,53.64,44.35,62.3,98.82,15.07
10721,1645034400,5,1508.71,0.03,67.86,33.97,65.8,94.74,140.46,17.99
10722,1645038000,5,2696.99,6.76,97.33,5.05,82.02,176.35,243.07,22.8
10723,1645041600,5,3952.03,32.19,98.71,0.0,86.78,269.69,356.07,28.12
10724,1645045200,5,4539.49,52.75,89.11,0.0,95.37,318.16,407.23,32.93
10725,1645048800,5,4379.27,59.01,77.46,0.0,103.0,315.71,393.38,36.98
10726,1645052400,5,3631.59,47.83,67.17,0.0,92.51,268.68,328.29,32.17
10727,1645056000,5,2803.8,30.85,63.06,0.01,75.34,210.15,252.61,22.8
10728,1645059600,5,1668.93,4.58,71.97,3.0,71.53,126.44,151.33,12.79
10729,1645063200,5,1642.23,4.25,80.2,2.55,83.92,118.68,145.28,17.23
10730,1645066800,5,1976.01,15.87,87.74,1.65,97.27,134.08,167.81,24.57
10731,1645070400,5,2403.26,34.42,91.85,7.6,119.21,157.98,199.12,29.13
10732,1645074000,5,2563.48,45.15,94.59,19.85,141.14,177.6,225.38,30.4
10733,1645077600,5,2136.23,35.76,91.85,46.49,141.14,168.66,216.43,23.81
10734,1645081200,5,1295.09,17.43,67.86,94.41,108.72,124.85,165.56,12.67
10735,1645084800,5,907.9,9.61,49.35,125.89,82.97,102.91,142.84,7.66
10736,1645088400,5,734.33,6.82,39.41,137.33,69.62,87.5,126.78,6.52
10737,1645092000,5,567.44,5.09,29.13,124.45,51.02,58.19,92.97,6.14
10738,1645095600,4,480.65,4.25,24.68,103.0,38.15,37.54,64.59,6.46
10739,1645099200,4,480.65,3.41,26.05,86.55,31.47,31.76,52.28,6.46
10740,1645102800,4,614.17,1.27,35.99,68.66,29.33,35.74,56.38,8.87
10741,1645106400,4,841.14,0.0,43.87,56.51,29.8,48.17,74.59,13.55
10742,1645110000,5,1014.71,0.0,43.87,58.65,31.47,62.17,94.83,16.72
10743,1645113600,5,1548.77,0.0,59.63,47.92,42.92,99.58,145.34,25.33
10744,1645117200,5,2696.99,0.87,100.08,17.34,66.76,180.46,251.49,40.53
10745,1645120800,5,4219.06,19.89,123.38,0.3,87.74,293.52,397.27,50.16
10746,1645124400,5,5393.98,46.94,124.75,0.0,92.51,381.75,505.22,45.6
10747,1645128000,5,5821.23,64.37,120.64,0.0,90.6,416.21,541.72,39.01
10748,1645131600,5,5928.04,73.31,116.53,0.0,92.51,430.2,553.98,35.97
10749,1645135200,5,5607.6,67.06,111.04,0.0,92.51,413.23,530.5,33.44
10750,1645138800,5,4966.74,54.54,105.56,0.0,83.92,374.95,479.13,26.85
10751,1645142400,5,4165.65,41.13,98.71,0.0,75.34,327.83,411.45,20.01
10752,1645146000,5,2696.99,15.87,95.96,0.1,84.88,235.33,284.74,12.29
10753,1645149600,5,2483.37,18.1,101.45,0.09,105.86,234.65,279.43,15.2
