,Datetime,CO,NO,NO2,O3,SO2,PM2_5,PM10,NH3,AQI
2789,1672272000,2376.56,0.02,62.38,23.96,98.23,393.14,431.51,9.37,5
2790,1672275600,2616.88,0.2,69.23,16.27,97.27,413.44,453.2,12.03,5
2791,1672279200,3150.94,6.2,82.94,3.04,101.09,443.97,490.7,21.79,5
2792,1672282800,4005.43,33.53,91.85,2.03,111.58,486.1,543.05,34.96,5
2793,1672286400,5020.14,62.58,108.3,10.73,122.07,528.02,596.58,49.65,5
2794,1672290000,6248.47,64.37,163.14,33.62,150.68,621.72,708.88,71.94,5
2795,1672293600,7263.18,35.32,230.31,117.3,183.11,789.46,897.08,84.1,5
2796,1672297200,5874.63,13.52,189.19,260.35,167.85,812.16,925.43,59.28,5
2797,1672300800,3391.27,5.48,94.59,311.85,117.3,624.18,727.42,27.61,5
2798,1672304400,1976.01,3.16,50.04,263.21,74.39,445.65,530.5,12.54,5
2799,1672308000,1361.85,2.26,31.53,197.41,43.39,331.31,390.52,6.71,5
2800,1672311600,1348.5,1.84,31.87,163.08,31.47,294.99,341.9,6.9,5
2801,1672315200,1361.85,0.84,38.73,147.34,28.13,280.92,323.27,7.6,5
2802,1672318800,1348.5,0.04,43.87,131.61,30.28,267.4,307.77,8.23,5
2803,1672322400,1335.14,0.0,40.78,127.32,32.9,259.01,301.17,8.99,5
2804,1672326000,1281.74,0.0,35.64,131.61,33.86,250.95,295.88,8.87,5
2805,1672329600,1762.39,0.0,48.67,111.58,41.96,280.68,339.04,14.06,5
2806,1672333200,2723.69,0.0,79.51,68.66,58.17,348.27,426.02,24.07,5
2807,1672336800,3845.21,0.07,117.9,27.89,78.2,430.28,520.89,34.96,5
2808,1672340400,4486.08,0.54,138.46,10.01,89.65,476.13,561.01,35.97,5
2809,1672344000,4058.84,0.29,123.38,11.8,82.02,444.51,513.49,25.33,5
2810,1672347600,3044.13,0.01,87.74,27.54,66.76,373.45,426.55,15.33,5
2811,1672351200,1708.98,0.0,47.3,55.79,54.36,294.52,329.49,5.7,5
2812,1672354800,1468.66,0.0,38.39,43.99,58.17,296.95,329.12,3.26,5
2813,1672358400,1575.47,0.02,43.87,27.18,78.2,318.46,349.66,2.31,5
2814,1672362000,1895.9,0.38,55.52,13.41,97.27,343.31,375.38,3.67,5
2815,1672365600,2456.67,6.98,67.17,2.12,103.95,369.37,407.9,12.67,5
2816,1672369200,3257.75,30.85,71.29,1.83,111.58,400.2,448.91,25.59,5
2817,1672372800,4112.24,54.54,83.63,9.83,121.12,435.61,492.64,36.98,5
2818,1672376400,4859.92,53.64,122.01,30.4,133.51,489.94,557.62,46.61,5
2819,1672380000,5126.95,29.5,157.65,95.84,143.05,556.38,633.36,48.64,5
2820,1672383600,3738.4,12.85,123.38,181.67,122.07,500.61,575.87,32.93,5
2821,1672387200,2189.64,6.48,71.97,208.85,85.83,371.44,435.75,19.76,5
2822,1672390800,1548.77,4.14,47.98,200.27,58.17,284.25,338.49,14.44,5
2823,1672394400,1241.68,2.91,38.04,188.83,41.01,238.58,285.5,10.64,5
2824,1672398000,1281.74,1.69,37.7,214.58,44.82,269.03,313.39,7.47,5
2825,1672401600,1468.66,0.61,46.61,223.16,64.85,327.42,371.97,4.18,5
2826,1672405200,1495.36,0.03,61.69,157.36,75.34,296.04,341.24,3.89,5
2827,1672408800,1468.66,0.0,64.43,111.58,72.48,246.94,296.19,6.46,5
2828,1672412400,1495.36,0.0,57.58,104.43,73.43,234.05,290.07,8.87,5
2829,1672416000,2510.07,0.0,85.0,67.95,81.06,298.11,373.45,22.8,5
2830,1672419600,4379.27,2.15,139.83,13.23,98.23,426.12,527.33,43.57,5
2831,1672423200,5981.45,16.54,167.25,0.11,121.12,551.24,664.18,58.77,5
2832,1672426800,6355.29,21.23,172.73,0.02,125.89,587.78,692.75,56.74,5
2833,1672430400,5447.39,13.08,152.17,0.17,102.04,521.17,610.17,39.01,5
2834,1672434000,4058.84,3.1,112.41,3.35,73.43,417.69,487.15,24.07,5
2835,1672437600,2536.77,0.02,63.75,23.25,53.88,306.84,354.29,15.45,5
2836,1672441200,1815.8,0.0,42.5,34.33,40.53,246.53,282.2,13.43,5
2837,1672444800,1441.96,0.0,34.96,37.91,34.33,209.17,237.65,12.41,5
2838,1672448400,1214.98,0.0,32.56,42.92,35.76,182.41,206.14,11.78,5
2839,1672452000,1441.96,0.01,45.24,33.26,46.25,189.56,217.1,16.21,5
2840,1672455600,1869.2,3.05,64.43,22.89,61.04,209.15,243.32,22.8,5
2841,1672459200,2109.53,12.74,67.86,36.12,78.2,218.28,255.29,26.35,5
2842,1672462800,2056.12,14.98,65.12,59.37,87.74,214.34,252.57,27.36,5
2843,1672466400,1628.88,10.17,54.15,95.84,82.02,189.12,227.17,22.04,5
2844,1672470000,1028.06,5.03,34.27,134.47,59.13,144.69,179.84,12.92,5
2845,1672473600,761.03,2.54,21.59,164.51,42.44,122.67,156.35,8.11,5
2846,1672477200,747.68,1.82,18.51,181.67,37.67,124.94,158.45,6.52,5
2847,1672480800,747.68,1.3,16.79,197.41,40.05,129.17,162.08,5.26,5
2848,1672484400,774.38,1.05,19.36,203.13,45.78,135.23,167.66,4.43,5
2849,1672488000,774.38,0.7,27.08,177.38,47.68,127.58,158.91,4.37,5
2850,1672491600,794.41,0.08,33.93,141.62,44.35,113.11,142.91,5.45,5
2851,1672495200,794.41,0.0,31.53,127.32,38.62,100.79,130.86,7.16,5
2852,1672498800,781.06,0.0,27.42,121.59,33.38,90.03,121.16,8.74,5
2853,1672502400,921.25,0.0,29.13,111.58,33.86,94.23,128.39,11.78,5
2854,1672506000,1214.98,0.0,37.01,95.84,38.62,114.16,153.87,16.72,5
2855,1672509600,1455.31,0.0,44.55,78.68,42.92,132.94,175.88,19.51,5
2856,1672513200,1401.9,0.0,44.55,67.23,41.48,135.13,175.59,16.47,5
2857,1672516800,1174.93,0.0,38.04,61.51,40.05,128.98,162.93,11.4,5
2858,1672520400,1054.76,0.0,33.59,55.79,50.07,142.35,171.39,7.47,5
2859,1672524000,1001.36,0.0,31.53,54.36,62.94,161.67,187.33,4.75,5
2860,1672527600,1054.76,0.0,32.22,50.78,55.31,163.79,188.75,6.4,5
2861,1672531200,1174.93,0.0,34.96,45.78,49.59,162.33,187.35,9.12,5
2862,1672534800,1321.79,0.0,40.44,37.55,49.59,163.5,189.91,11.91,5
2863,1672538400,1535.42,0.03,52.09,28.25,56.74,165.34,194.34,17.48,5
2864,1672542000,1762.39,4.58,63.06,26.82,69.62,167.54,199.48,23.05,5
2865,1672545600,1949.31,14.53,64.43,42.56,84.88,176.66,211.5,26.6,5
2866,1672549200,1976.01,15.65,64.43,66.52,89.65,183.43,222.16,27.11,5
2867,1672552800,1482.01,9.39,49.35,105.86,71.53,161.51,199.38,19.51,5
2868,1672556400,854.49,4.02,26.39,137.33,46.73,120.03,147.51,10.01,5
2869,1672560000,700.95,2.54,18.85,153.06,36.24,109.09,132.44,7.66,5
2870,1672563600,700.95,2.24,18.68,164.51,34.81,110.76,132.99,7.09,5
2871,1672567200,660.9,1.79,17.65,170.23,30.99,109.96,131.89,6.08,5
2872,1672570800,640.87,1.31,17.31,171.66,28.85,110.73,132.42,5.13,5
2873,1672574400,654.22,0.69,19.54,167.37,29.56,116.59,137.91,4.37,5
2874,1672578000,707.63,0.18,24.33,155.93,33.86,123.7,145.63,4.43,5
2875,1672581600,794.41,0.0,28.1,141.62,38.62,131.47,155.71,5.32,5
2876,1672585200,894.55,0.0,30.16,133.04,41.96,142.83,170.23,6.33,5
2877,1672588800,1255.04,0.0,39.41,118.73,49.59,179.91,214.34,10.64,5
2878,1672592400,1842.5,0.0,54.84,88.69,60.08,229.0,274.1,17.23,5
2879,1672596000,2243.04,0.0,66.49,60.8,66.76,259.27,310.32,20.52,5
2880,1672599600,2296.45,0.0,69.92,42.56,63.9,257.82,307.71,18.49,5
2881,1672603200,2349.85,0.01,73.34,28.25,61.99,256.57,304.8,17.73,5
2882,1672606800,2510.07,0.06,77.46,18.24,65.8,268.57,317.02,20.01,5
2883,1672610400,2590.18,0.24,78.83,11.98,71.53,278.67,326.48,23.56,5
2884,1672614000,2616.88,0.64,76.77,7.96,74.39,279.08,325.39,26.09,5
2885,1672617600,2563.48,2.01,73.34,3.98,74.39,270.02,313.38,26.35,5
2886,1672621200,2510.07,7.49,68.55,0.79,71.53,257.4,298.18,26.09,5
2887,1672624800,2937.32,26.15,67.17,0.02,78.2,273.62,320.64,33.44,5
2888,1672628400,3337.86,46.49,71.29,1.74,89.65,288.13,340.54,38.5,5
2889,1672632000,3257.75,47.39,81.57,12.87,94.41,275.63,325.67,38.0,5
2890,1672635600,3845.21,46.49,112.41,34.33,109.67,326.76,384.77,46.1,5
2891,1672639200,4432.68,31.29,149.43,88.69,137.33,421.92,489.85,53.2,5
2892,1672642800,3631.59,15.42,131.61,168.8,141.14,419.38,487.43,39.01,5
2893,1672646400,2109.53,7.71,77.46,197.41,100.14,300.69,362.33,21.28,5
2894,1672650000,1335.14,4.64,46.61,185.97,62.94,205.24,258.08,14.95,5
2895,1672653600,988.01,3.35,33.59,157.36,39.1,148.07,192.21,11.65,5
2896,1672657200,934.6,2.77,32.9,131.61,28.85,122.06,162.63,10.89,5
2897,1672660800,947.95,1.65,40.1,104.43,25.51,107.71,146.39,10.77,5
2898,1672664400,1094.82,0.12,48.67,89.41,27.42,117.15,156.45,11.65,5
2899,1672668000,1295.09,0.0,49.35,92.98,36.72,154.98,197.25,12.41,5
2900,1672671600,1455.31,0.0,53.47,85.83,52.45,197.79,244.6,12.03,5
2901,1672675200,1869.2,0.0,68.55,64.37,67.71,241.08,294.68,16.21,5
2902,1672678800,2616.88,0.01,89.11,36.84,80.11,292.09,357.69,25.84,5
2903,1672682400,3177.64,0.73,105.56,12.87,90.6,327.11,400.09,32.93,5
2904,1672686000,3124.24,2.29,104.19,3.71,87.74,315.78,383.99,29.64,5
2905,1672689600,2696.99,1.66,91.85,4.43,75.34,276.71,334.06,22.8,5
2906,1672693200,2349.85,0.54,76.09,8.76,64.85,245.27,293.56,19.76,5
2907,1672696800,2082.82,0.23,63.06,12.16,56.74,220.95,263.03,19.25,5
2908,1672700400,2109.53,0.52,62.38,8.94,57.22,218.34,260.39,21.28,5
2909,1672704000,2323.15,2.46,67.17,3.13,64.85,230.72,274.64,25.33,5
2910,1672707600,2643.59,10.95,68.55,0.27,76.29,253.87,300.61,30.65,5
2911,1672711200,3311.16,35.32,64.43,0.0,88.69,290.51,346.1,40.02,5
2912,1672714800,3738.4,62.58,60.32,0.93,95.37,307.13,368.32,42.56,5
2913,1672718400,3524.78,61.69,69.23,7.69,102.04,284.11,339.28,39.52,5
2914,1672722000,3791.81,52.75,100.08,26.11,121.12,314.83,376.09,45.6,5
2915,1672725600,3524.78,29.95,120.64,72.96,141.14,335.14,397.4,45.09,5
2916,1672729200,2563.48,14.19,97.33,135.9,121.12,300.2,359.81,31.16,5
2917,1672732800,1575.47,6.76,57.58,168.8,79.15,222.57,272.89,18.49,5
2918,1672736400,1108.17,4.08,37.01,167.37,50.54,164.28,206.65,13.05,5
2919,1672740000,834.47,2.88,27.42,147.34,31.95,121.36,156.27,9.75,5
2920,1672743600,774.38,2.21,27.76,135.9,25.27,106.11,136.98,8.99,5
2921,1672747200,841.14,1.06,33.93,134.47,26.46,119.58,149.77,8.36,5
2922,1672750800,1028.06,0.1,44.55,121.59,40.05,154.56,186.23,7.73,5
2923,1672754400,1174.93,0.0,55.52,97.27,56.27,182.12,217.33,7.54,5
2924,1672758000,1201.63,0.0,51.41,98.71,60.08,197.34,235.08,7.09,5
2925,1672761600,1588.82,0.0,54.15,97.27,58.17,221.54,266.36,13.05,5
2926,1672765200,2456.67,0.0,76.09,67.95,66.76,274.64,334.02,24.32,5
2927,1672768800,3364.56,0.01,105.56,35.41,82.02,337.51,407.38,31.92,5
2928,1672772400,3631.59,0.09,116.53,17.88,87.74,359.07,427.02,29.64,5
2929,1672776000,3257.75,0.3,104.19,11.18,80.11,327.68,388.18,23.56,5
2930,1672779600,2777.1,0.51,85.68,8.31,69.62,285.58,338.65,21.03,5
2931,1672783200,2349.85,0.54,69.23,8.14,60.56,241.27,287.87,20.77,5
2932,1672786800,2162.93,0.68,61.69,7.6,58.17,218.97,261.9,22.04,5
2933,1672790400,2216.34,1.66,63.75,4.43,62.94,222.26,264.8,24.32,5
2934,1672794000,2456.67,5.98,69.23,1.08,70.57,240.47,284.95,27.61,5
2935,1672797600,3017.43,22.58,73.34,0.05,83.92,272.6,324.12,36.48,5
2936,1672801200,3417.97,43.81,74.03,1.86,93.46,287.5,343.34,40.53,5
2937,1672804800,2990.72,40.68,78.14,13.41,109.67,256.61,302.9,36.48,5
2938,1672808400,3070.83,37.1,95.96,33.97,131.61,278.37,326.64,40.53,5
2939,1672812000,3204.35,27.72,116.53,72.24,158.31,320.1,372.16,43.57,5
2940,1672815600,2883.91,18.55,123.38,130.18,179.29,351.6,403.29,35.97,5
2941,1672819200,2162.93,11.96,102.82,170.23,152.59,333.42,383.32,22.04,5
2942,1672822800,1482.01,6.87,68.55,181.67,100.14,273.0,319.64,13.68,5
2943,1672826400,974.66,3.32,38.04,171.66,53.88,194.53,235.09,9.5,5
2944,1672830000,854.49,1.96,31.53,153.06,35.76,157.47,191.88,9.25,5
2945,1672833600,867.84,0.82,35.64,131.61,31.47,143.57,172.98,9.88,5
2946,1672837200,988.01,0.04,42.16,115.87,34.81,146.0,174.31,11.53,5
2947,1672840800,1214.98,0.0,47.98,104.43,42.44,163.57,196.62,14.44,5
2948,1672844400,1482.01,0.0,53.47,94.41,50.54,184.68,225.98,17.48,5
2949,1672848000,2857.21,0.04,94.59,45.78,68.66,272.7,341.78,32.42,5
2950,1672851600,5073.55,13.63,146.69,1.77,92.51,427.19,537.1,53.2,5
2951,1672855200,7156.37,45.15,161.77,0.0,115.39,577.57,714.45,71.94,5
2952,1672858800,8117.68,66.16,167.25,0.0,127.79,655.37,792.29,78.02,5
2953,1672862400,8117.68,74.21,163.14,0.0,111.58,651.74,775.7,60.29,5
2954,1672866000,7049.56,66.16,150.8,0.0,83.92,573.54,673.36,36.48,5
2955,1672869600,3952.03,19.45,123.38,0.03,69.62,364.56,418.83,19.76,5
2956,1672873200,3017.43,7.38,106.93,0.34,61.04,310.18,352.83,15.96,5
2957,1672876800,2616.88,3.58,90.48,1.54,55.79,295.16,334.12,14.44,5
2958,1672880400,2376.56,2.07,76.77,3.76,54.36,297.77,335.86,14.95,5
2959,1672884000,2590.18,6.82,76.77,1.23,64.85,312.72,354.05,24.32,5
2960,1672887600,2990.72,21.9,85.0,1.99,81.06,317.08,361.54,34.96,5
2961,1672891200,3017.43,32.63,90.48,11.0,94.41,295.75,338.68,38.5,5
2962,1672894800,3097.53,37.1,100.08,25.75,112.53,295.61,338.96,41.54,5
2963,1672898400,3124.24,32.19,117.9,52.21,137.33,314.68,358.52,42.05,5
2964,1672902000,2883.91,22.8,128.87,94.41,152.59,340.96,386.74,34.96,5
2965,1672905600,2510.07,14.53,119.27,145.91,133.51,368.73,420.61,24.07,5
2966,1672909200,1922.61,7.26,84.31,197.41,94.41,351.22,407.92,14.19,5
2967,1672912800,1321.79,2.43,44.55,237.46,56.27,290.69,346.84,8.74,5
2968,1672916400,1068.12,1.08,32.9,223.16,39.1,233.02,282.51,8.11,5
2969,1672920000,988.01,0.44,37.7,178.81,32.9,197.95,240.09,8.74,5
2970,1672923600,1121.52,0.03,49.35,131.61,34.81,188.64,228.86,10.77,5
2971,1672927200,1361.85,0.0,57.58,97.27,39.1,194.12,238.81,14.31,5
2972,1672930800,1615.52,0.0,60.32,79.39,43.39,199.82,251.73,18.24,5
2973,1672934400,2376.56,0.0,80.88,52.93,57.22,243.01,308.63,27.11,5
2974,1672938000,3791.81,0.41,122.01,18.06,80.11,340.7,425.69,39.52,5
2975,1672941600,5073.55,5.76,148.06,1.86,97.27,434.83,529.09,47.12,5
2976,1672945200,5180.36,8.27,149.43,0.57,97.27,447.65,533.58,40.53,5
2977,1672948800,4486.08,4.92,138.46,1.45,85.83,403.9,472.21,28.12,5
2978,1672952400,3685.0,1.66,122.01,4.96,74.39,353.45,407.82,19.76,5
2979,1672956000,2964.02,0.24,104.19,12.16,66.76,312.72,356.33,15.07,5
2980,1672959600,2563.48,0.1,89.11,15.38,62.94,296.27,334.66,12.54,5
2981,1672963200,2323.15,0.05,76.09,19.13,61.99,300.81,336.81,10.13,5
2982,1672966800,2243.04,0.02,67.17,21.99,62.94,316.25,352.42,9.88,5
2983,1672970400,2510.07,1.42,77.46,8.67,65.8,318.43,359.57,17.73,5
2984,1672974000,2964.02,19.0,84.31,2.7,70.57,292.38,337.89,28.12,5
2985,1672977600,3150.94,39.79,84.31,12.34,69.62,249.44,294.04,34.96,5
2986,1672981200,3124.24,38.0,87.74,30.04,71.53,219.66,260.54,39.52,5
2987,1672984800,2803.8,22.58,87.74,67.23,73.43,203.24,237.56,38.5,5
2988,1672988400,2510.07,11.51,80.2,127.32,68.66,209.31,239.88,33.44,5
2989,1672992000,2456.67,7.38,78.83,188.83,61.99,245.47,277.88,28.88,5
2990,1672995600,2029.42,4.86,69.23,217.44,51.02,249.08,282.57,21.03,5
2991,1672999200,1335.14,2.57,45.24,214.58,36.72,193.54,225.01,13.93,5
2992,1673002800,1068.12,1.52,37.01,194.55,28.61,152.54,183.76,12.54,5
2993,1673006400,988.01,0.65,39.76,165.94,24.32,130.25,162.25,12.16,5
2994,1673010000,988.01,0.03,39.76,141.62,24.08,122.96,155.35,12.16,5
2995,1673013600,1161.58,0.0,42.84,133.04,28.85,143.83,185.1,13.93,5
2996,1673017200,1348.5,0.0,43.53,137.33,33.38,173.52,227.06,15.58,5
2997,1673020800,1708.98,0.0,46.61,145.91,41.01,212.55,274.42,18.24,5
2998,1673024400,2243.04,0.0,54.84,144.48,52.93,269.37,335.24,23.31,5
2999,1673028000,2590.18,0.0,64.43,115.87,61.04,291.54,352.09,26.85,5
3000,1673031600,2510.07,0.0,67.86,85.83,59.6,268.77,318.61,24.32,5
3001,1673035200,2269.74,0.0,61.01,70.81,52.93,241.68,282.85,19.76,5
3002,1673038800,2029.42,0.0,50.72,62.23,45.3,218.54,252.98,16.97,5
3003,1673042400,1815.8,0.0,44.55,47.92,40.53,193.24,222.41,15.83,5
3004,1673046000,1615.52,0.0,42.84,30.76,37.67,161.01,185.46,14.82,5
3005,1673049600,1482.01,0.12,43.53,15.38,35.29,127.32,149.46,14.44,5
3006,1673053200,1415.25,0.54,44.55,8.76,34.33,101.71,122.91,15.33,5
3007,1673056800,1668.93,2.21,53.47,4.69,41.48,113.6,137.08,20.27,5
3008,1673060400,2002.72,7.82,64.43,6.35,49.59,147.26,173.06,23.56,5
3009,1673064000,2056.12,14.31,65.8,25.03,51.02,173.14,199.0,23.31,5
3010,1673067600,2162.93,15.42,66.49,50.78,52.45,195.41,222.73,25.84,5
3011,1673071200,2162.93,10.62,65.12,95.84,55.79,213.57,241.42,26.6,5
3012,1673074800,2563.48,7.93,73.34,153.06,64.85,263.03,295.54,30.91,5
3013,1673078400,3284.45,6.93,91.85,214.58,73.43,343.64,385.86,35.97,5
3014,1673082000,3685.0,5.48,105.56,266.08,80.11,414.09,467.93,35.97,5
3015,1673085600,2883.91,3.21,87.05,286.1,65.8,383.26,448.37,24.07,5
3016,1673089200,2056.12,1.4,62.38,266.08,49.59,317.33,384.49,14.69,5
3017,1673092800,1642.23,0.45,54.15,211.72,36.72,265.73,326.14,10.64,5
3018,1673096400,1094.82,0.02,30.16,158.79,24.56,195.98,233.56,6.78,5
3019,1673100000,1041.41,0.0,28.79,117.3,20.5,173.81,206.51,8.23,5
3020,1673103600,1068.12,0.0,27.42,111.58,21.93,168.31,202.27,9.63,5
3021,1673107200,1121.52,0.0,28.45,111.58,25.51,165.78,200.07,10.89,5
3022,1673110800,1161.58,0.0,29.47,103.0,27.42,159.99,194.16,11.65,5
3023,1673114400,1148.22,0.0,29.13,97.27,27.89,154.51,187.18,10.51,5
3024,1673118000,1148.22,0.0,30.85,87.98,32.9,161.73,191.09,7.98,5
3025,1673121600,1375.2,0.0,39.41,68.66,41.96,179.13,207.01,9.5,5
3026,1673125200,1562.12,0.0,44.55,51.5,44.35,186.31,212.74,12.67,5
3027,1673128800,1508.71,0.0,43.18,36.48,38.62,169.01,192.43,13.93,5
3028,1673132400,1361.85,0.02,40.44,22.89,32.9,141.0,162.59,14.06,5
3029,1673136000,1255.04,0.09,38.39,16.09,30.04,119.08,139.56,14.19,5
3030,1673139600,1228.33,0.17,38.73,14.84,29.8,108.69,128.08,14.82,5
3031,1673143200,1562.12,1.65,51.41,6.97,39.1,127.03,149.99,21.53,5
3032,1673146800,2162.93,14.75,65.12,2.84,51.98,161.31,191.04,29.89,5
3033,1673150400,2616.88,32.63,71.29,11.8,60.56,186.93,222.01,35.97,5
3034,1673154000,2964.02,38.0,83.63,26.82,70.57,210.81,251.47,43.06,5
3035,1673157600,3204.35,29.06,102.82,60.8,84.88,244.99,290.28,49.14,5
3036,1673161200,3685.0,18.55,127.49,128.75,109.67,326.52,378.33,54.72,5
3037,1673164800,4165.65,12.74,145.32,214.58,127.79,444.21,504.39,50.66,5
3038,1673168400,3524.78,8.05,122.01,257.49,103.0,443.96,510.7,32.42,5
3039,1673172000,1976.01,3.97,65.12,223.16,51.98,257.95,323.93,17.23,5
3040,1673175600,1241.68,2.71,43.18,145.91,29.8,122.47,169.97,13.81,5
3041,1673179200,1054.76,1.44,44.55,101.57,24.8,88.46,121.04,12.16,5
3042,1673182800,674.25,0.04,26.39,113.01,20.98,67.71,87.02,7.28,4
3043,1673186400,687.6,0.0,24.68,100.14,21.93,63.32,83.26,8.23,4
3044,1673190000,687.6,0.0,22.62,94.41,22.17,59.04,80.56,9.25,4
3045,1673193600,781.06,0.0,25.36,94.41,32.9,68.49,91.35,10.89,4
3046,1673197200,1014.71,0.0,36.33,82.25,59.13,101.09,126.45,12.03,5
3047,1673200800,1201.63,0.0,44.55,63.66,69.62,116.63,143.06,14.31,5
3048,1673204400,1321.79,0.0,47.98,47.92,57.22,114.05,141.83,16.72,5
3049,1673208000,1508.71,0.0,51.41,32.9,51.02,112.78,141.7,20.01,5
3050,1673211600,1642.23,0.07,55.52,19.49,52.45,113.33,141.78,22.04,5
3051,1673215200,1735.69,0.83,61.01,7.15,54.84,117.45,147.09,24.57,5
3052,1673218800,1815.8,4.19,61.69,1.1,55.79,122.89,154.44,27.11,5
3053,1673222400,1815.8,9.61,57.58,0.1,55.79,124.1,156.15,28.12,5
3054,1673226000,1842.5,15.2,53.47,0.02,56.27,122.14,153.27,29.13,5
3055,1673229600,2323.15,29.5,55.52,0.0,69.62,145.34,182.06,39.52,5
3056,1673233200,2964.02,50.96,62.38,1.4,86.78,175.46,218.71,50.16,5
3057,1673236800,3231.05,62.58,69.23,8.4,94.41,184.4,229.57,53.7,5
3058,1673240400,3631.59,61.69,94.59,22.35,107.77,216.7,268.42,58.77,5
3059,1673244000,3952.03,41.13,132.98,61.51,127.79,277.79,335.12,60.29,5
3060,1673247600,4432.68,23.25,163.14,141.62,160.22,402.6,471.09,60.29,5
3061,1673251200,4005.43,13.19,146.69,223.16,154.5,463.2,543.78,46.61,5
3062,1673254800,2590.18,7.15,90.48,231.74,97.27,324.34,404.96,29.39,5
3063,1673258400,1388.55,4.14,47.98,183.11,47.68,144.27,205.49,18.49,5
3064,1673262000,1001.36,3.35,39.76,134.47,32.9,80.61,121.86,15.07,5
3065,1673265600,867.84,1.84,41.81,110.15,29.33,63.84,96.24,12.67,4
3066,1673269200,754.36,0.13,39.07,94.41,27.89,50.55,77.18,10.89,4
3067,1673272800,834.47,0.0,37.36,84.4,29.09,52.12,80.27,12.92,4
3068,1673276400,988.01,0.0,37.36,88.69,41.01,81.5,114.57,14.06,5
3069,1673280000,1401.9,0.0,55.52,69.38,71.53,136.56,176.14,17.23,5
3070,1673283600,1976.01,0.0,78.14,40.77,94.41,174.72,222.09,26.6,5
3071,1673287200,2376.56,0.07,87.74,22.71,101.09,187.81,239.26,32.93,5
3072,1673290800,2403.26,0.25,87.74,13.95,91.55,178.67,228.21,30.91,5
3073,1673294400,2349.85,0.68,85.68,8.58,78.2,169.27,214.61,28.37,5
3074,1673298000,2269.74,1.56,80.88,4.74,67.71,161.19,202.33,27.11,5
3075,1673301600,2109.53,2.99,72.66,2.24,61.04,151.28,187.75,26.09,5
3076,1673305200,1949.31,4.58,64.43,1.06,56.27,141.94,174.72,24.32,5
3077,1673308800,1735.69,5.92,56.89,0.56,50.07,128.54,159.11,22.8,5
3078,1673312400,1548.77,7.15,49.35,0.4,45.3,114.46,142.62,23.05,5
3079,1673316000,1895.9,17.66,51.41,0.05,56.27,132.0,164.17,31.92,5
3080,1673319600,2643.59,40.23,58.95,2.12,74.39,171.42,211.5,44.58,5
3081,1673323200,3471.37,67.06,69.23,9.21,90.6,216.77,266.16,56.74,5
3082,1673326800,4325.87,72.42,104.19,22.89,112.53,281.77,343.72,69.92,5
3083,1673330400,4966.74,47.83,156.28,65.8,141.14,374.53,446.72,79.04,5
3084,1673334000,5714.42,25.48,197.41,164.51,181.2,543.84,630.02,85.12,5
3085,1673337600,5554.2,14.19,189.19,274.66,183.11,665.32,761.78,69.92,5
3086,1673341200,4272.46,8.27,138.46,308.99,135.42,579.38,678.71,47.12,5
3087,1673344800,2590.18,5.03,81.57,254.63,74.39,327.43,416.62,29.13,5
3088,1673348400,1695.63,4.25,62.38,170.23,46.25,169.83,234.9,22.04,5
3089,1673352000,1388.55,2.93,63.75,111.58,37.67,120.16,167.6,18.49,5
3090,1673355600,834.47,0.14,40.44,110.15,30.99,80.39,110.42,11.53,5
3091,1673359200,907.9,0.0,39.41,98.71,31.95,78.21,109.5,13.68,5
3092,1673362800,1054.76,0.0,38.73,95.84,39.58,95.17,131.05,15.33,5
3093,1673366400,1321.79,0.0,49.35,80.11,61.99,132.63,172.15,17.23,5
3094,1673370000,1655.58,0.0,65.12,60.8,89.65,167.43,209.66,20.27,5
3095,1673373600,1922.61,0.0,77.46,45.78,115.39,188.37,230.98,21.79,5
3096,1673377200,2056.12,0.0,85.0,34.33,129.7,196.75,237.95,21.28,5
3097,1673380800,2243.04,0.04,91.85,22.89,129.7,206.98,249.1,22.55,5
3098,1673384400,2323.15,0.22,94.59,14.84,122.07,209.14,249.39,22.8,5
3099,1673388000,2456.67,1.3,95.96,6.79,109.67,215.39,254.7,23.81,5
3100,1673391600,2643.59,6.43,91.85,0.76,97.27,227.16,267.83,26.35,5
3101,1673395200,2750.4,14.08,82.25,0.05,91.55,232.86,273.52,28.63,5
3102,1673398800,2830.51,23.25,74.71,0.01,90.6,234.99,276.2,32.93,5
3103,1673402400,3177.64,38.89,71.97,0.0,98.23,254.14,301.16,42.56,5
3104,1673406000,3898.62,67.06,73.34,0.99,113.49,295.08,351.65,53.2,5
3105,1673409600,5020.14,99.24,87.05,5.99,127.79,360.62,431.35,67.89,5
3106,1673413200,6515.5,101.03,149.43,20.92,165.94,484.68,575.08,97.27,5
3107,1673416800,7904.05,54.99,254.99,91.55,213.62,690.7,796.99,121.59,5
3108,1673420400,7797.24,22.58,279.66,248.91,240.33,879.54,990.5,109.43,5
3109,1673424000,5500.79,12.18,200.15,329.02,217.44,825.9,929.33,63.84,5
3110,1673427600,3070.83,6.59,108.3,306.13,146.87,544.24,640.07,31.66,5
3111,1673431200,1548.77,3.8,52.78,220.3,66.76,246.5,316.24,17.23,5
3112,1673434800,1121.52,3.55,42.16,141.62,38.15,135.24,178.99,14.57,5
3113,1673438400,988.01,2.24,44.55,104.43,30.99,105.55,138.59,12.79,5
